[rosmaster.main][INFO] 2017-11-20 12:09:24,840: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-11-20 12:09:24,841: Starting ROS Master Node
[rosmaster.master][INFO] 2017-11-20 12:20:27,990: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:27,991: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:27,992: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:27,992: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:28,021: -SUB [/clock] /fcs_node http://frank-Precision-7510:45927/
[rosmaster.master][INFO] 2017-11-20 12:20:28,021: -SUB [/firmware_update/status] /fcs_node http://frank-Precision-7510:45927/
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -PUB [/rosout] /fcs_node http://frank-Precision-7510:45927/
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/trigger_update] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/move_file] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/copy_dir] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/copy_file] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/fcs_node/get_loggers] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/fcs_node/set_logger_level] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/get_ssid] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/get_serial_number] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/update_status] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/clear_ros_bag_log_dir] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/reconfigure_ap] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/set_serial_number] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,022: -SERVICE [/file_content_server/start_ros_bag_logging] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/get_logs] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/set_ls_ip] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/is_update_running] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/stop_ros_bag_logging] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/system_health] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/get_firmware_info] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/get_file_content] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/is_hardware_ready_update] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,023: -SERVICE [/file_content_server/is_ros_bag_logging] /fcs_node rosrpc://frank-Precision-7510:44158
[rosmaster.master][INFO] 2017-11-20 12:20:28,090: -PUB [/rosout] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,090: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:28,091: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:28,091: -PUB [/tf2_web_republisher/result] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,092: -PUB [/tf2_web_republisher/feedback] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,093: -PUB [/tf2_web_republisher/status] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,093: -SUB [/clock] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,094: -SUB [/tf] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,094: -SUB [/tf_static] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,095: -SUB [/tf2_web_republisher/goal] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,096: -SUB [/tf2_web_republisher/cancel] /tf2_web_republisher http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:28,096: -SERVICE [/tf2_web_republisher/get_loggers] /tf2_web_republisher rosrpc://frank-Precision-7510:40275
[rosmaster.master][INFO] 2017-11-20 12:20:28,097: -SERVICE [/tf2_web_republisher/set_logger_level] /tf2_web_republisher rosrpc://frank-Precision-7510:40275
[rosmaster.master][INFO] 2017-11-20 12:20:28,098: -SERVICE [/republish_tfs] /tf2_web_republisher rosrpc://frank-Precision-7510:40275
[rosmaster.master][INFO] 2017-11-20 12:20:28,302: -SUB [/gazebo/set_link_state] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,303: -SUB [/gazebo/set_model_state] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,303: -PUB [/clock] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,304: -PUB [/gazebo/link_states] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,304: -PUB [/gazebo/model_states] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,305: -SERVICE [/gazebo/spawn_gazebo_model] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,306: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,306: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,307: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,307: -SERVICE [/gazebo/get_model_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,307: -SERVICE [/gazebo/get_model_state] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,308: -SERVICE [/gazebo/get_world_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,308: -SERVICE [/gazebo/get_joint_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,309: -SERVICE [/gazebo/get_link_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,309: -SERVICE [/gazebo/get_link_state] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,309: -SERVICE [/gazebo/get_physics_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,310: -SERVICE [/gazebo/set_link_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,310: -SERVICE [/gazebo/set_physics_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,311: -SERVICE [/gazebo/set_model_state] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,311: -SERVICE [/gazebo/set_model_configuration] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,312: -SERVICE [/gazebo/set_joint_properties] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,312: -SERVICE [/gazebo/set_link_state] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,312: -SERVICE [/gazebo/pause_physics] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,313: -SERVICE [/gazebo/unpause_physics] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,313: -SERVICE [/gazebo/apply_body_wrench] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,316: -SERVICE [/gazebo/apply_joint_effort] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,317: -SERVICE [/gazebo/clear_joint_forces] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,318: -SERVICE [/gazebo/clear_body_wrenches] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,320: -SERVICE [/gazebo/reset_simulation] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,320: -SERVICE [/gazebo/reset_world] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,322: -PUB [/gazebo/parameter_descriptions] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,327: -PUB [/gazebo/parameter_updates] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,328: -SERVICE [/gazebo/set_parameters] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,342: -PUB [/rosout] /robot_state_publisher http://frank-Precision-7510:37875/
[rosmaster.master][INFO] 2017-11-20 12:20:28,343: -PUB [/tf] /robot_state_publisher http://frank-Precision-7510:37875/
[rosmaster.master][INFO] 2017-11-20 12:20:28,344: -PUB [/tf_static] /robot_state_publisher http://frank-Precision-7510:37875/
[rosmaster.master][INFO] 2017-11-20 12:20:28,344: -PUB [/rosout] /throttle_scans http://frank-Precision-7510:46819/
[rosmaster.master][INFO] 2017-11-20 12:20:28,345: -SUB [/clock] /robot_state_publisher http://frank-Precision-7510:37875/
[rosmaster.master][INFO] 2017-11-20 12:20:28,345: -PUB [/scan_throttle] /throttle_scans http://frank-Precision-7510:46819/
[rosmaster.master][INFO] 2017-11-20 12:20:28,346: -SUB [/joint_states] /robot_state_publisher http://frank-Precision-7510:37875/
[rosmaster.master][INFO] 2017-11-20 12:20:28,346: -SUB [/clock] /throttle_scans http://frank-Precision-7510:46819/
[rosmaster.master][INFO] 2017-11-20 12:20:28,347: -SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher rosrpc://frank-Precision-7510:48178
[rosmaster.master][INFO] 2017-11-20 12:20:28,347: -SUB [/scan] /throttle_scans http://frank-Precision-7510:46819/
[rosmaster.master][INFO] 2017-11-20 12:20:28,348: -SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher rosrpc://frank-Precision-7510:48178
[rosmaster.master][INFO] 2017-11-20 12:20:28,348: -SERVICE [/throttle_scans/get_loggers] /throttle_scans rosrpc://frank-Precision-7510:50280
[rosmaster.master][INFO] 2017-11-20 12:20:28,349: -SERVICE [/throttle_scans/set_logger_level] /throttle_scans rosrpc://frank-Precision-7510:50280
[rosmaster.master][INFO] 2017-11-20 12:20:28,355: -SERVICE [/controller_manager/reload_controller_libraries] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,356: -SERVICE [/controller_manager/switch_controller] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,356: -SERVICE [/controller_manager/unload_controller] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,357: -SERVICE [/controller_manager/load_controller] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,358: -SERVICE [/controller_manager/list_controller_types] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,358: -SERVICE [/controller_manager/list_controllers] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,359: -PUB [/joint_states] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,360: -PUB [/tf] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,362: -PUB [/jackal_velocity_controller/odom] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,363: -SUB [/jackal_velocity_controller/cmd_vel] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,364: -PUB [/ngimu_driver_node/imu/accel/parameter_descriptions] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,365: -PUB [/ngimu_driver_node/imu/accel/parameter_updates] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,365: -SERVICE [/ngimu_driver_node/imu/accel/set_parameters] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,366: -PUB [/ngimu_driver_node/imu/rate/parameter_descriptions] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,366: -PUB [/ngimu_driver_node/imu/rate/parameter_updates] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,367: -SERVICE [/ngimu_driver_node/imu/rate/set_parameters] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,367: -PUB [/ngimu_driver_node/imu/yaw/parameter_descriptions] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,368: -PUB [/ngimu_driver_node/imu/yaw/parameter_updates] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,368: -SERVICE [/ngimu_driver_node/imu/yaw/set_parameters] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,369: -PUB [/ngimu_driver_node/imu] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,369: -PUB [/ngimu_driver_node/imu/bias] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,370: -SERVICE [/ngimu_driver_node/imu/calibrate] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,370: -SERVICE [/ngimu_driver_node/imu/set_accel_bias] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,371: -SERVICE [/ngimu_driver_node/imu/set_rate_bias] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,371: -PUB [/navsat/fix/position/parameter_descriptions] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,372: -PUB [/navsat/fix/position/parameter_updates] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,373: -SERVICE [/navsat/fix/position/set_parameters] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,373: -PUB [/navsat/fix/velocity/parameter_descriptions] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,374: -PUB [/navsat/fix/velocity/parameter_updates] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,374: -SERVICE [/navsat/fix/velocity/set_parameters] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,375: -PUB [/navsat/fix/status/parameter_descriptions] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,375: -PUB [/navsat/fix/status/parameter_updates] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,376: -SERVICE [/navsat/fix/status/set_parameters] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,376: -PUB [/navsat/fix] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,377: -PUB [/navsat/vel] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,381: -PUB [/scan] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,392: publisherUpdate[/clock] -> http://frank-Precision-7510:46819/
[rosmaster.threadpool][ERROR] 2017-11-20 12:20:28,392: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1013, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 864, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 826, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 807, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-11-20 12:20:28,393: publisherUpdate[/clock] -> http://frank-Precision-7510:37875/
[rosmaster.threadpool][ERROR] 2017-11-20 12:20:28,393: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1013, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 864, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 826, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 807, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-11-20 12:20:28,393: publisherUpdate[/clock] -> http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,393: publisherUpdate[/clock] -> http://frank-Precision-7510:38504/
[rosmaster.master][INFO] 2017-11-20 12:20:28,394: publisherUpdate[/clock] -> http://frank-Precision-7510:46818/
[rosmaster.master][INFO] 2017-11-20 12:20:28,394: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:28,395: publisherUpdate[/ngimu_driver_node/imu] -> http://frank-Precision-7510:46818/
[rosmaster.master][INFO] 2017-11-20 12:20:28,395: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:28,496: -PUB [/rosout] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,496: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:28,499: -SUB [/clock] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:20:28,501: -SERVICE [/gazebo/get_loggers] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:28,502: -SERVICE [/gazebo/set_logger_level] /gazebo rosrpc://frank-Precision-7510:49632
[rosmaster.master][INFO] 2017-11-20 12:20:30,336: -SUB [/clock] /controller_spawner http://frank-Precision-7510:38504/
[rosmaster.master][INFO] 2017-11-20 12:20:30,336: -PUB [/rosout] /controller_spawner http://frank-Precision-7510:38504/
[rosmaster.master][INFO] 2017-11-20 12:20:30,337: -SERVICE [/controller_spawner/set_logger_level] /controller_spawner rosrpc://frank-Precision-7510:39456
[rosmaster.master][INFO] 2017-11-20 12:20:30,337: -SERVICE [/controller_spawner/get_loggers] /controller_spawner rosrpc://frank-Precision-7510:39456
[rosmaster.master][INFO] 2017-11-20 12:20:30,399: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:45,131: -PUB [/rosout_agg] /rosout http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:45,132: -SUB [/rosout] /rosout http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:45,132: -SERVICE [/rosout/get_loggers] /rosout rosrpc://frank-Precision-7510:55253
[rosmaster.master][INFO] 2017-11-20 12:20:45,133: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://frank-Precision-7510:55253
[rosmaster.main][INFO] 2017-11-20 12:20:45,157: keyboard interrupt, will exit
[rosmaster.main][INFO] 2017-11-20 12:20:45,157: stopping master...
[rospy.core][INFO] 2017-11-20 12:20:45,158: signal_shutdown [atexit]
